ps_sample	gfx90c	OK	32	5dec70a7da48bbc0	-
ps_sample_fp16	gfx600	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx601	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx602	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx700	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx701	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx702	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx703	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx704	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx705	OK	40	e4a2a3c6984906e1	-
ps_sample_fp16	gfx801	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx802	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx803	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx805	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx810	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx900	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx902	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx904	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx906	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx908	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx909	OK	48	d3ef0e525768eaed	-
ps_sample_fp16	gfx90a	FAIL	-	-	instruction not supported on this GPU
ps_sample_fp16	gfx90c	OK	48	d3ef0e525768eaed	-
ps_scale	gfx600	OK	40	c78a8c927eaec961	-
ps_scale	gfx601	OK	40	c78a8c927eaec961	-
ps_scale	gfx602	OK	40	c78a8c927eaec961	-
ps_scale	gfx700	OK	40	c78a8c927eaec961	-
ps_scale	gfx701	OK	40	c78a8c927eaec961	-
ps_scale	gfx702	OK	40	c78a8c927eaec961	-
ps_scale	gfx703	OK	40	c78a8c927eaec961	-
ps_scale	gfx704	OK	40	c78a8c927eaec961	-
ps_scale	gfx705	OK	40	c78a8c927eaec961	-
